,Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region,Day Of the Week,Month,Year,WeekDay,Quarter,Hour,Minute,Second
1014,2015,C070,Tom Harris,2019-08-03 21:00:00,19:40:22,2019-08-08 21:00:00,1900-01-01 17:48:46,Expedited,Pending,17:48:46,Electronics,Europe,Thursday,8,2019,3,3,17,48,46
1015,2016,C033,Jane Smith,2025-05-29 05:00:00,04:06:56,2025-06-02 05:00:00,1900-01-01 18:38:24,Standard,Pending,18:38:24,Books,Europe,Monday,6,2025,0,2,18,38,24
1016,2017,C053,Emma Davis,2021-07-13 18:00:00,05:48:21,2021-07-15 18:00:00,1900-01-01 17:05:18,Standard,Delivered,17:05:18,Clothing,Asia,Thursday,7,2021,3,3,17,5,18
1017,2018,C022,James Taylor,2022-09-24 10:00:00,16:12:11,2022-09-30 10:00:00,1900-01-01 20:11:24,Expedited,Pending,20:11:24,Home & Kitchen,Europe,Friday,9,2022,4,3,20,11,24
1018,2019,C021,Lisa Green,2020-05-29 17:00:00,03:07:36,2020-06-03 17:00:00,1900-01-01 02:00:04,Expedited,Delivered,02:00:04,Groceries,Asia,Wednesday,6,2020,2,2,2,0,4
1019,2020,C070,Emma Davis,2023-01-05 19:00:00,04:44:25,2023-01-09 19:00:00,1900-01-01 00:07:38,Standard,Pending,00:07:38,Clothing,Europe,Monday,1,2023,0,1,0,7,38
1020,2021,C070,John Doe,2021-05-07 17:00:00,10:07:39,2021-05-13 17:00:00,1900-01-01 14:42:17,Standard,Delivered,14:42:17,Groceries,Asia,Thursday,5,2021,3,2,14,42,17
1021,2022,C004,Andrew Moore,2023-04-14 17:00:00,00:44:28,2023-04-20 17:00:00,1900-01-01 13:58:08,Standard,Pending,13:58:08,Electronics,Europe,Thursday,4,2023,3,2,13,58,8
1022,2023,C094,John Doe,2025-11-21 22:00:00,04:27:52,2025-11-24 22:00:00,1900-01-01 04:54:03,Standard,Delivered,04:54:03,Books,Europe,Monday,11,2025,0,4,4,54,3
1023,2024,C075,Sophia Scott,2023-06-18 05:00:00,07:16:54,2023-06-20 05:00:00,1900-01-01 11:28:00,Expedited,Delivered,11:28:00,Clothing,North America,Tuesday,6,2023,1,2,11,28,0
1024,2025,C062,Tom Harris,2023-08-17 02:00:00,22:44:08,2023-08-19 02:00:00,1900-01-01 23:44:00,Expedited,Delivered,23:44:00,Home & Kitchen,North America,Saturday,8,2023,5,3,23,44,0
1025,2026,C062,Emma Davis,2023-05-22 13:00:00,01:31:50,2023-05-24 13:00:00,1900-01-01 02:21:07,Standard,Delivered,02:21:07,Electronics,North America,Wednesday,5,2023,2,2,2,21,7
1026,2027,C094,Daniel King,2023-02-16 14:00:00,19:48:30,2023-02-21 14:00:00,1900-01-01 23:17:24,Standard,Delivered,23:17:24,Electronics,North America,Tuesday,2,2023,1,1,23,17,24
1027,2028,C095,Sam Brown,2018-05-24 21:00:00,06:29:57,2018-05-25 21:00:00,1900-01-01 15:51:19,Standard,Delivered,15:51:19,Groceries,North America,Friday,5,2018,4,2,15,51,19
1028,2029,C024,Mike Black,2024-04-07 23:00:00,02:50:50,2024-04-12 23:00:00,1900-01-01 15:01:16,Expedited,Pending,15:01:16,Electronics,North America,Friday,4,2024,4,2,15,1,16
1029,2030,C055,Laura Clark,2022-12-13 02:00:00,23:08:09,2022-12-17 02:00:00,1900-01-01 09:06:58,Standard,Pending,09:06:58,Clothing,Asia,Saturday,12,2022,5,4,9,6,58
1030,2031,C009,Sophia Scott,2018-12-14 00:00:00,13:49:57,2018-12-20 00:00:00,1900-01-01 09:50:51,Standard,Pending,09:50:51,Groceries,Asia,Thursday,12,2018,3,4,9,50,51
1031,2032,C003,John Doe,2019-10-10 06:00:00,14:25:00,2019-10-16 06:00:00,1900-01-01 08:53:16,Standard,Pending,08:53:16,Electronics,North America,Wednesday,10,2019,2,4,8,53,16
1032,2033,C031,Tom Harris,2022-02-22 08:00:00,05:14:24,2022-02-23 08:00:00,1900-01-01 08:08:36,Expedited,Delivered,08:08:36,Home & Kitchen,Asia,Wednesday,2,2022,2,1,8,8,36
1033,2034,C040,Mike Black,2023-08-11 18:00:00,05:17:00,2023-08-15 18:00:00,1900-01-01 23:38:10,Standard,Pending,23:38:10,Clothing,North America,Tuesday,8,2023,1,3,23,38,10
1034,2035,C036,Emma Davis,2018-12-27 00:00:00,23:02:16,2018-12-28 00:00:00,1900-01-01 07:24:45,Expedited,Delivered,07:24:45,Home & Kitchen,Asia,Friday,12,2018,4,4,7,24,45
1035,2036,C024,Daniel King,2021-06-06 01:00:00,15:07:59,2021-06-12 01:00:00,1900-01-01 01:09:52,Standard,Delivered,01:09:52,Home & Kitchen,Europe,Saturday,6,2021,5,2,1,9,52
1036,2037,C095,Emma Davis,2018-08-23 02:00:00,16:39:16,2018-08-28 02:00:00,1900-01-01 23:47:15,Standard,Delivered,23:47:15,Groceries,Asia,Tuesday,8,2018,1,3,23,47,15
1037,2038,C006,Mark Lee,2024-05-24 13:00:00,08:11:28,2024-05-26 13:00:00,1900-01-01 18:58:30,Standard,Pending,18:58:30,Books,Asia,Sunday,5,2024,6,2,18,58,30
1038,2039,C066,Tom Harris,2018-03-22 00:00:00,18:35:52,2018-03-28 00:00:00,1900-01-01 10:05:05,Expedited,Delivered,10:05:05,Groceries,Asia,Wednesday,3,2018,2,1,10,5,5
1039,2040,C084,James Taylor,2023-01-05 17:00:00,21:24:28,2023-01-08 17:00:00,1900-01-01 06:47:12,Standard,Pending,06:47:12,Clothing,Europe,Sunday,1,2023,6,1,6,47,12
1040,2041,C092,John Doe,2025-12-15 04:00:00,10:59:03,2025-12-17 04:00:00,1900-01-01 02:55:55,Standard,Pending,02:55:55,Clothing,North America,Wednesday,12,2025,2,4,2,55,55
1041,2042,C075,Daniel King,2019-05-24 15:00:00,13:45:37,2019-05-30 15:00:00,1900-01-01 08:55:34,Expedited,Pending,08:55:34,Groceries,Asia,Thursday,5,2019,3,2,8,55,34
1042,2043,C004,Sam Brown,2025-07-03 14:00:00,16:01:07,2025-07-08 14:00:00,1900-01-01 05:56:16,Expedited,Pending,05:56:16,Books,Asia,Tuesday,7,2025,1,3,5,56,16
1043,2044,C079,Emma Davis,2021-10-05 20:00:00,03:09:06,2021-10-06 20:00:00,1900-01-01 02:33:11,Expedited,Pending,02:33:11,Groceries,Europe,Wednesday,10,2021,2,4,2,33,11
1044,2045,C006,Sam Brown,2019-03-26 23:00:00,03:15:13,2019-03-28 23:00:00,1900-01-01 23:05:41,Standard,Delivered,23:05:41,Clothing,North America,Thursday,3,2019,3,1,23,5,41
1045,2046,C094,Emma Davis,2021-04-19 20:00:00,15:24:40,2021-04-24 20:00:00,1900-01-01 10:47:26,Expedited,Delivered,10:47:26,Books,Asia,Saturday,4,2021,5,2,10,47,26
1046,2047,C051,John Doe,2022-03-29 06:00:00,03:28:55,2022-04-02 06:00:00,1900-01-01 15:23:17,Standard,Pending,15:23:17,Clothing,Europe,Saturday,4,2022,5,2,15,23,17
1047,2048,C062,Mike Black,2025-01-06 22:00:00,05:00:38,2025-01-09 22:00:00,1900-01-01 21:54:55,Expedited,Delivered,21:54:55,Books,North America,Thursday,1,2025,3,1,21,54,55
1048,2049,C057,Sarah White,2024-09-11 12:00:00,00:50:39,2024-09-13 12:00:00,1900-01-01 08:20:58,Expedited,Pending,08:20:58,Books,North America,Friday,9,2024,4,3,8,20,58
1049,2050,C066,Mike Black,2025-01-16 16:00:00,02:00:00,2025-01-17 16:00:00,1900-01-01 18:33:55,Expedited,Delivered,18:33:55,Groceries,Asia,Friday,1,2025,4,1,18,33,55
1050,2051,C079,Emma Davis,2019-10-21 18:00:00,06:20:44,2019-10-25 18:00:00,1900-01-01 00:57:47,Standard,Delivered,00:57:47,Groceries,Asia,Friday,10,2019,4,4,0,57,47
1051,2052,C075,Olivia White,2018-08-02 14:00:00,00:47:21,2018-08-07 14:00:00,1900-01-01 21:17:02,Standard,Delivered,21:17:02,Groceries,Asia,Tuesday,8,2018,1,3,21,17,2
1052,2053,C008,Andrew Moore,2021-06-04 09:00:00,21:45:03,2021-06-07 09:00:00,1900-01-01 23:00:05,Standard,Delivered,23:00:05,Books,Asia,Monday,6,2021,0,2,23,0,5
1053,2054,C026,Hannah Allen,2018-01-09 00:00:00,22:54:43,2018-01-10 00:00:00,1900-01-01 18:21:50,Standard,Delivered,18:21:50,Books,Europe,Wednesday,1,2018,2,1,18,21,50
1054,2055,C051,Sarah White,2022-02-26 05:00:00,11:16:52,2022-03-03 05:00:00,1900-01-01 10:58:07,Standard,Delivered,10:58:07,Clothing,Europe,Thursday,3,2022,3,1,10,58,7
1055,2056,C045,James Taylor,2019-06-19 00:00:00,14:09:34,2019-06-24 00:00:00,1900-01-01 04:51:08,Standard,Delivered,04:51:08,Home & Kitchen,Asia,Monday,6,2019,0,2,4,51,8
1056,2057,C044,Sarah White,2022-06-17 10:00:00,22:51:51,2022-06-19 10:00:00,1900-01-01 14:20:27,Standard,Delivered,14:20:27,Groceries,North America,Sunday,6,2022,6,2,14,20,27
1057,2058,C005,Andrew Moore,2025-06-03 08:00:00,11:00:00,2025-06-05 08:00:00,1900-01-01 13:03:55,Standard,Delivered,13:03:55,Clothing,Asia,Thursday,6,2025,3,2,13,3,55
1058,2059,C070,Sam Brown,2023-10-24 12:00:00,09:17:46,2023-10-25 12:00:00,1900-01-01 23:07:51,Standard,Delivered,23:07:51,Clothing,North America,Wednesday,10,2023,2,4,23,7,51
1059,2060,C026,Tom Harris,2021-08-31 18:00:00,01:48:07,2021-09-06 18:00:00,1900-01-01 16:33:19,Expedited,Delivered,16:33:19,Electronics,North America,Monday,9,2021,0,3,16,33,19
1060,2061,C068,Sam Brown,2022-07-31 14:00:00,21:21:25,2022-08-06 14:00:00,1900-01-01 15:09:33,Expedited,Delivered,15:09:33,Groceries,North America,Saturday,8,2022,5,3,15,9,33
1061,2062,C019,Sophia Scott,2022-02-28 12:00:00,08:20:30,2022-03-05 12:00:00,1900-01-01 10:09:29,Standard,Delivered,10:09:29,Clothing,Europe,Saturday,3,2022,5,1,10,9,29
1062,2063,C084,Sam Brown,2021-07-03 02:00:00,19:42:05,2021-07-05 02:00:00,1900-01-01 18:24:56,Standard,Pending,18:24:56,Electronics,North America,Monday,7,2021,0,3,18,24,56
1063,2064,C097,James Taylor,2019-03-20 23:00:00,23:13:32,2019-03-23 23:00:00,1900-01-01 13:42:40,Standard,Delivered,13:42:40,Groceries,North America,Saturday,3,2019,5,1,13,42,40
1064,2065,C020,Olivia White,2023-06-19 17:00:00,06:23:08,2023-06-22 17:00:00,1900-01-01 06:46:19,Standard,Delivered,06:46:19,Books,Europe,Thursday,6,2023,3,2,6,46,19
1065,2066,C012,Mike Black,2021-06-07 03:00:00,10:55:22,2021-06-12 03:00:00,1900-01-01 16:02:46,Expedited,Delivered,16:02:46,Electronics,North America,Saturday,6,2021,5,2,16,2,46
1066,2067,C047,Mike Black,2019-01-25 23:00:00,15:50:01,2019-01-27 23:00:00,1900-01-01 13:39:35,Expedited,Delivered,13:39:35,Books,North America,Sunday,1,2019,6,1,13,39,35
1067,2068,C001,Hannah Allen,2022-10-19 08:00:00,14:34:35,2022-10-20 08:00:00,1900-01-01 09:33:13,Standard,Delivered,09:33:13,Home & Kitchen,Asia,Thursday,10,2022,3,4,9,33,13
1068,2069,C090,Lisa Green,2023-11-30 15:00:00,19:53:27,2023-12-01 15:00:00,1900-01-01 07:54:26,Expedited,Delivered,07:54:26,Home & Kitchen,North America,Friday,12,2023,4,4,7,54,26
1069,2070,C014,Laura Clark,2024-10-02 07:00:00,06:43:03,2024-10-03 07:00:00,1900-01-01 09:56:49,Expedited,Pending,09:56:49,Home & Kitchen,North America,Thursday,10,2024,3,4,9,56,49
1070,2071,C064,Emma Davis,2021-10-18 08:00:00,09:05:56,2021-10-21 08:00:00,1900-01-01 14:36:21,Standard,Pending,14:36:21,Home & Kitchen,North America,Thursday,10,2021,3,4,14,36,21
1071,2072,C038,Laura Clark,2019-09-04 07:00:00,21:45:34,2019-09-06 07:00:00,1900-01-01 12:49:30,Standard,Pending,12:49:30,Clothing,North America,Friday,9,2019,4,3,12,49,30
1072,2073,C037,Olivia White,2021-02-01 00:00:00,16:42:09,2021-02-03 00:00:00,1900-01-01 01:44:30,Standard,Delivered,01:44:30,Home & Kitchen,North America,Wednesday,2,2021,2,1,1,44,30
1073,2074,C011,Lisa Green,2020-12-17 19:00:00,20:31:41,2020-12-20 19:00:00,1900-01-01 13:09:29,Standard,Delivered,13:09:29,Clothing,Europe,Sunday,12,2020,6,4,13,9,29
1074,2075,C100,Andrew Moore,2023-01-06 10:00:00,09:02:55,2023-01-07 10:00:00,1900-01-01 03:46:39,Expedited,Delivered,03:46:39,Clothing,North America,Saturday,1,2023,5,1,3,46,39
1075,2076,C077,Laura Clark,2018-01-30 21:00:00,14:16:26,2018-01-31 21:00:00,1900-01-01 14:13:30,Standard,Pending,14:13:30,Groceries,North America,Wednesday,1,2018,2,1,14,13,30
1076,2077,C003,Laura Clark,2019-05-02 12:00:00,17:50:18,2019-05-07 12:00:00,1900-01-01 20:08:19,Expedited,Delivered,20:08:19,Clothing,Europe,Tuesday,5,2019,1,2,20,8,19
1077,2078,C033,Sophia Scott,2018-07-04 18:00:00,11:23:04,2018-07-10 18:00:00,1900-01-01 02:57:14,Standard,Delivered,02:57:14,Clothing,Europe,Tuesday,7,2018,1,3,2,57,14
1078,2079,C006,John Doe,2023-09-07 10:00:00,23:26:47,2023-09-11 10:00:00,1900-01-01 23:48:56,Expedited,Pending,23:48:56,Home & Kitchen,North America,Monday,9,2023,0,3,23,48,56
1079,2080,C050,Andrew Moore,2018-07-28 02:00:00,14:46:58,2018-08-03 02:00:00,1900-01-01 15:35:10,Standard,Pending,15:35:10,Clothing,North America,Friday,8,2018,4,3,15,35,10
1080,2081,C010,Emma Davis,2018-06-26 10:00:00,05:43:33,2018-06-28 10:00:00,1900-01-01 07:02:18,Standard,Delivered,07:02:18,Books,North America,Thursday,6,2018,3,2,7,2,18
1081,2082,C005,Laura Clark,2025-11-27 12:00:00,19:40:31,2025-11-29 12:00:00,1900-01-01 13:40:02,Expedited,Delivered,13:40:02,Home & Kitchen,Asia,Saturday,11,2025,5,4,13,40,2
1082,2083,C023,Emma Davis,2023-01-06 05:00:00,03:04:52,2023-01-08 05:00:00,1900-01-01 03:24:59,Expedited,Delivered,03:24:59,Electronics,Asia,Sunday,1,2023,6,1,3,24,59
1083,2084,C010,Mark Lee,2022-04-08 13:00:00,07:21:41,2022-04-14 13:00:00,1900-01-01 03:10:50,Expedited,Delivered,03:10:50,Home & Kitchen,North America,Thursday,4,2022,3,2,3,10,50
1084,2085,C044,Mark Lee,2021-12-24 00:00:00,06:21:45,2021-12-28 00:00:00,1900-01-01 15:54:53,Standard,Pending,15:54:53,Clothing,Europe,Tuesday,12,2021,1,4,15,54,53
1085,2086,C002,Jane Smith,2022-10-25 23:00:00,04:15:14,2022-10-30 23:00:00,1900-01-01 16:41:23,Expedited,Delivered,16:41:23,Books,North America,Sunday,10,2022,6,4,16,41,23
1086,2087,C013,Andrew Moore,2020-08-24 01:00:00,04:02:22,2020-08-30 01:00:00,1900-01-01 16:47:19,Expedited,Delivered,16:47:19,Home & Kitchen,Europe,Sunday,8,2020,6,3,16,47,19
1087,2088,C040,Jane Smith,2022-12-16 02:00:00,09:04:22,2022-12-20 02:00:00,1900-01-01 21:05:06,Expedited,Pending,21:05:06,Books,Europe,Tuesday,12,2022,1,4,21,5,6
1088,2089,C002,Sam Brown,2023-11-27 15:00:00,14:17:24,2023-11-28 15:00:00,1900-01-01 13:10:11,Expedited,Delivered,13:10:11,Electronics,Europe,Tuesday,11,2023,1,4,13,10,11
1089,2090,C084,John Doe,2022-09-11 17:00:00,07:30:20,2022-09-12 17:00:00,1900-01-01 13:04:04,Expedited,Delivered,13:04:04,Electronics,North America,Monday,9,2022,0,3,13,4,4
1090,2091,C065,Sarah White,2018-04-18 13:00:00,01:21:07,2018-04-20 13:00:00,1900-01-01 19:53:54,Expedited,Pending,19:53:54,Groceries,North America,Friday,4,2018,4,2,19,53,54
1091,2092,C063,Hannah Allen,2023-11-25 21:00:00,22:31:07,2023-11-28 21:00:00,1900-01-01 14:25:32,Expedited,Pending,14:25:32,Groceries,Europe,Tuesday,11,2023,1,4,14,25,32
1092,2093,C073,Sarah White,2018-04-26 03:00:00,03:29:18,2018-04-28 03:00:00,1900-01-01 23:22:08,Expedited,Delivered,23:22:08,Home & Kitchen,Asia,Saturday,4,2018,5,2,23,22,8
1093,2094,C017,Hannah Allen,2024-04-30 16:00:00,22:17:52,2024-05-03 16:00:00,1900-01-01 02:57:35,Expedited,Pending,02:57:35,Groceries,Asia,Friday,5,2024,4,2,2,57,35
1094,2095,C009,Mark Lee,2022-06-03 23:00:00,22:32:51,2022-06-07 23:00:00,1900-01-01 15:06:21,Standard,Pending,15:06:21,Books,Asia,Tuesday,6,2022,1,2,15,6,21
1095,2096,C075,Mark Lee,2020-11-20 11:00:00,14:17:53,2020-11-21 11:00:00,1900-01-01 13:47:28,Standard,Delivered,13:47:28,Groceries,Europe,Saturday,11,2020,5,4,13,47,28
1096,2097,C015,Mark Lee,2019-04-07 00:00:00,11:32:06,2019-04-13 00:00:00,1900-01-01 17:15:47,Expedited,Pending,17:15:47,Books,North America,Saturday,4,2019,5,2,17,15,47
1097,2098,C024,Olivia White,2022-04-14 12:00:00,18:27:00,2022-04-17 12:00:00,1900-01-01 01:09:06,Standard,Delivered,01:09:06,Groceries,Europe,Sunday,4,2022,6,2,1,9,6
1098,2099,C038,Tom Harris,2022-03-20 09:00:00,23:38:33,2022-03-24 09:00:00,1900-01-01 14:31:27,Standard,Delivered,14:31:27,Groceries,Asia,Thursday,3,2022,3,1,14,31,27
1099,2100,C035,Hannah Allen,2023-06-21 09:00:00,06:18:30,2023-06-22 09:00:00,1900-01-01 08:06:58,Expedited,Delivered,08:06:58,Groceries,North America,Thursday,6,2023,3,2,8,6,58
1100,2101,C094,Andrew Moore,2018-09-27 20:00:00,12:56:23,2018-10-03 20:00:00,1900-01-01 23:15:25,Expedited,Delivered,23:15:25,Clothing,Europe,Wednesday,10,2018,2,4,23,15,25
1101,2102,C095,Jane Smith,2023-11-27 12:00:00,04:22:18,2023-11-30 12:00:00,1900-01-01 02:16:22,Expedited,Pending,02:16:22,Clothing,Europe,Thursday,11,2023,3,4,2,16,22
1102,2103,C049,Olivia White,2018-04-10 06:00:00,00:32:58,2018-04-12 06:00:00,1900-01-01 07:01:30,Expedited,Delivered,07:01:30,Groceries,Asia,Thursday,4,2018,3,2,7,1,30
1103,2104,C069,Mike Black,2023-09-02 03:00:00,17:55:32,2023-09-04 03:00:00,1900-01-01 19:57:58,Expedited,Delivered,19:57:58,Books,Europe,Monday,9,2023,0,3,19,57,58
1104,2105,C062,Sarah White,2023-03-02 12:00:00,04:40:11,2023-03-04 12:00:00,1900-01-01 02:07:58,Expedited,Delivered,02:07:58,Home & Kitchen,North America,Saturday,3,2023,5,1,2,7,58
1105,2106,C060,Sophia Scott,2021-10-23 18:00:00,08:49:54,2021-10-27 18:00:00,1900-01-01 01:30:50,Standard,Delivered,01:30:50,Electronics,Asia,Wednesday,10,2021,2,4,1,30,50
1106,2107,C050,James Taylor,2021-01-27 18:00:00,10:32:18,2021-01-29 18:00:00,1900-01-01 16:36:19,Expedited,Pending,16:36:19,Clothing,Asia,Friday,1,2021,4,1,16,36,19
1107,2108,C078,Emma Davis,2020-07-19 15:00:00,21:56:41,2020-07-24 15:00:00,1900-01-01 16:09:40,Standard,Pending,16:09:40,Groceries,North America,Friday,7,2020,4,3,16,9,40
1108,2109,C075,Jane Smith,2023-02-22 23:00:00,01:06:30,2023-02-23 23:00:00,1900-01-01 21:05:42,Expedited,Pending,21:05:42,Electronics,Asia,Thursday,2,2023,3,1,21,5,42
1109,2110,C009,Lisa Green,2021-02-07 05:00:00,19:01:18,2021-02-11 05:00:00,1900-01-01 01:30:54,Expedited,Delivered,01:30:54,Clothing,Europe,Thursday,2,2021,3,1,1,30,54
1110,2111,C034,Daniel King,2020-07-06 02:00:00,05:31:09,2020-07-12 02:00:00,1900-01-01 11:11:15,Standard,Pending,11:11:15,Home & Kitchen,Europe,Sunday,7,2020,6,3,11,11,15
1111,2112,C076,Mike Black,2020-10-02 03:00:00,08:07:25,2020-10-04 03:00:00,1900-01-01 21:26:23,Expedited,Pending,21:26:23,Books,Asia,Sunday,10,2020,6,4,21,26,23
1112,2113,C099,Laura Clark,2018-05-01 10:00:00,10:40:19,2018-05-02 10:00:00,1900-01-01 11:52:17,Expedited,Delivered,11:52:17,Groceries,North America,Wednesday,5,2018,2,2,11,52,17
1113,2114,C035,Andrew Moore,2018-12-01 10:00:00,19:08:07,2018-12-04 10:00:00,1900-01-01 12:46:15,Standard,Pending,12:46:15,Home & Kitchen,Europe,Tuesday,12,2018,1,4,12,46,15
1114,2115,C001,Laura Clark,2025-05-29 05:00:00,14:33:23,2025-05-31 05:00:00,1900-01-01 03:11:48,Expedited,Delivered,03:11:48,Clothing,North America,Saturday,5,2025,5,2,3,11,48
1115,2116,C040,Laura Clark,2025-11-08 10:00:00,00:40:40,2025-11-09 10:00:00,1900-01-01 00:21:17,Standard,Pending,00:21:17,Groceries,Europe,Sunday,11,2025,6,4,0,21,17
1116,2117,C064,Laura Clark,2021-11-03 17:00:00,12:39:26,2021-11-08 17:00:00,1900-01-01 21:47:32,Expedited,Pending,21:47:32,Electronics,Europe,Monday,11,2021,0,4,21,47,32
1117,2118,C022,Sophia Scott,2019-01-22 13:00:00,20:04:34,2019-01-25 13:00:00,1900-01-01 09:18:47,Expedited,Pending,09:18:47,Books,Asia,Friday,1,2019,4,1,9,18,47
1118,2119,C060,Jane Smith,2022-10-26 23:00:00,20:03:48,2022-10-31 23:00:00,1900-01-01 13:24:33,Standard,Pending,13:24:33,Clothing,Asia,Monday,10,2022,0,4,13,24,33
1119,2120,C064,James Taylor,2023-06-10 00:00:00,15:15:56,2023-06-16 00:00:00,1900-01-01 23:37:59,Expedited,Delivered,23:37:59,Books,North America,Friday,6,2023,4,2,23,37,59
1120,2121,C093,Olivia White,2023-06-24 08:00:00,19:34:05,2023-06-25 08:00:00,1900-01-01 21:22:04,Standard,Delivered,21:22:04,Groceries,Asia,Sunday,6,2023,6,2,21,22,4
1121,2122,C072,Andrew Moore,2019-09-04 19:00:00,00:20:15,2019-09-09 19:00:00,1900-01-01 11:58:35,Standard,Pending,11:58:35,Home & Kitchen,Europe,Monday,9,2019,0,3,11,58,35
1122,2123,C011,John Doe,2018-01-28 22:00:00,14:38:33,2018-02-03 22:00:00,1900-01-01 21:23:35,Standard,Delivered,21:23:35,Books,Europe,Saturday,2,2018,5,1,21,23,35
1123,2124,C014,Emma Davis,2020-01-16 09:00:00,09:56:59,2020-01-17 09:00:00,1900-01-01 04:38:05,Expedited,Pending,04:38:05,Electronics,North America,Friday,1,2020,4,1,4,38,5
1124,2125,C060,Jane Smith,2024-05-06 04:00:00,14:05:01,2024-05-07 04:00:00,1900-01-01 12:35:44,Expedited,Pending,12:35:44,Clothing,North America,Tuesday,5,2024,1,2,12,35,44
1125,2126,C030,Tom Harris,2023-01-30 15:00:00,23:55:48,2023-02-04 15:00:00,1900-01-01 03:09:51,Standard,Pending,03:09:51,Electronics,Europe,Saturday,2,2023,5,1,3,9,51
1126,2127,C035,Mark Lee,2024-03-13 07:00:00,00:00:27,2024-03-14 07:00:00,1900-01-01 00:20:39,Expedited,Pending,00:20:39,Books,Asia,Thursday,3,2024,3,1,0,20,39
1127,2128,C085,Mark Lee,2020-06-20 15:00:00,03:19:47,2020-06-22 15:00:00,1900-01-01 06:36:02,Expedited,Pending,06:36:02,Home & Kitchen,Asia,Monday,6,2020,0,2,6,36,2
1128,2129,C037,Emma Davis,2025-05-20 08:00:00,07:00:25,2025-05-21 08:00:00,1900-01-01 14:30:26,Expedited,Pending,14:30:26,Home & Kitchen,North America,Wednesday,5,2025,2,2,14,30,26
1129,2130,C005,James Taylor,2019-11-25 01:00:00,18:42:48,2019-11-29 01:00:00,1900-01-01 16:22:12,Standard,Delivered,16:22:12,Electronics,North America,Friday,11,2019,4,4,16,22,12
1130,2131,C083,Hannah Allen,2021-12-15 04:00:00,09:11:40,2021-12-21 04:00:00,1900-01-01 14:26:50,Expedited,Delivered,14:26:50,Groceries,Europe,Tuesday,12,2021,1,4,14,26,50
1131,2132,C078,Sophia Scott,2025-11-13 23:00:00,06:11:46,2025-11-14 23:00:00,1900-01-01 19:45:52,Standard,Pending,19:45:52,Groceries,Europe,Friday,11,2025,4,4,19,45,52
1132,2133,C026,Olivia White,2021-09-02 12:00:00,07:16:04,2021-09-06 12:00:00,1900-01-01 12:43:23,Expedited,Delivered,12:43:23,Home & Kitchen,North America,Monday,9,2021,0,3,12,43,23
1133,2134,C062,Mark Lee,2024-10-02 13:00:00,13:33:47,2024-10-03 13:00:00,1900-01-01 22:40:58,Expedited,Pending,22:40:58,Electronics,Europe,Thursday,10,2024,3,4,22,40,58
1134,2135,C004,Jane Smith,2024-09-17 23:00:00,16:34:54,2024-09-18 23:00:00,1900-01-01 02:42:09,Standard,Delivered,02:42:09,Electronics,North America,Wednesday,9,2024,2,3,2,42,9
1135,2136,C089,Lisa Green,2019-04-28 09:00:00,00:58:49,2019-05-03 09:00:00,1900-01-01 00:48:59,Expedited,Delivered,00:48:59,Electronics,North America,Friday,5,2019,4,2,0,48,59
1136,2137,C042,Sarah White,2020-04-20 16:00:00,17:35:14,2020-04-22 16:00:00,1900-01-01 12:13:32,Standard,Delivered,12:13:32,Books,Asia,Wednesday,4,2020,2,2,12,13,32
1137,2138,C089,Hannah Allen,2023-01-24 10:00:00,18:50:41,2023-01-30 10:00:00,1900-01-01 01:01:38,Expedited,Pending,01:01:38,Groceries,North America,Monday,1,2023,0,1,1,1,38
1138,2139,C018,Sarah White,2025-04-19 12:00:00,04:18:42,2025-04-21 12:00:00,1900-01-01 08:55:30,Standard,Delivered,08:55:30,Groceries,Europe,Monday,4,2025,0,2,8,55,30
1139,2140,C040,Mike Black,2022-09-05 11:00:00,06:04:51,2022-09-08 11:00:00,1900-01-01 03:33:18,Expedited,Pending,03:33:18,Books,Asia,Thursday,9,2022,3,3,3,33,18
1140,2141,C072,Sophia Scott,2020-04-13 04:00:00,11:18:46,2020-04-18 04:00:00,1900-01-01 04:08:23,Expedited,Pending,04:08:23,Clothing,Asia,Saturday,4,2020,5,2,4,8,23
1141,2142,C039,Laura Clark,2022-02-06 03:00:00,11:35:11,2022-02-11 03:00:00,1900-01-01 12:43:29,Expedited,Pending,12:43:29,Books,Europe,Friday,2,2022,4,1,12,43,29
1142,2143,C014,Sam Brown,2022-01-27 22:00:00,17:48:50,2022-01-29 22:00:00,1900-01-01 18:40:09,Standard,Delivered,18:40:09,Electronics,Europe,Saturday,1,2022,5,1,18,40,9
1143,2144,C032,Hannah Allen,2021-12-16 13:00:00,15:42:33,2021-12-21 13:00:00,1900-01-01 18:41:43,Standard,Delivered,18:41:43,Books,Europe,Tuesday,12,2021,1,4,18,41,43
1144,2145,C051,John Doe,2022-01-29 04:00:00,15:32:48,2022-01-31 04:00:00,1900-01-01 13:39:47,Standard,Delivered,13:39:47,Electronics,North America,Monday,1,2022,0,1,13,39,47
1145,2146,C038,Emma Davis,2019-12-25 22:00:00,17:56:28,2019-12-30 22:00:00,1900-01-01 16:19:03,Expedited,Pending,16:19:03,Home & Kitchen,Asia,Monday,12,2019,0,4,16,19,3
