Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region
2001,C034,Jane Smith,2018-02-11 16:00:00,18:05:24,2018-02-16 16:00:00,13:46:51,Standard,Delivered,13:46:51,Groceries,Europe
2002,C008,Sophia Scott,2018-02-11 17:00:00,08:19:09,2018-02-17 17:00:00,12:08:00,Expedited,Pending,12:08:00,Clothing,Europe
2003,C040,Laura Clark,2018-02-11 18:00:00,04:26:12,2018-02-16 18:00:00,05:07:58,Standard,Delivered,05:07:58,Books,Asia
2004,C083,Daniel King,2018-02-11 19:00:00,08:01:49,2018-02-12 19:00:00,19:17:26,Expedited,Delivered,19:17:26,Electronics,North America
2005,C042,John Doe,2018-02-11 20:00:00,20:32:23,2018-02-14 20:00:00,17:31:57,Expedited,Pending,17:31:57,Home & Kitchen,North America
2006,C041,Olivia White,2018-02-11 21:00:00,20:43:41,2018-02-13 21:00:00,16:31:52,Standard,Pending,16:31:52,Groceries,Europe
2007,C006,Jane Smith,2018-02-11 22:00:00,01:59:08,2018-02-13 22:00:00,15:44:53,Standard,Pending,15:44:53,Groceries,Europe
2008,C052,Olivia White,2018-02-11 23:00:00,01:54:55,2018-02-14 23:00:00,03:35:20,Expedited,Pending,03:35:20,Electronics,North America
2009,C026,Laura Clark,2018-02-12 00:00:00,21:45:10,2018-02-14 00:00:00,13:31:30,Standard,Delivered,13:31:30,Books,Asia
2010,C064,Sophia Scott,2018-02-12 01:00:00,22:42:16,2018-02-18 01:00:00,04:15:45,Expedited,Delivered,04:15:45,Clothing,Asia
2011,C098,Emma Davis,2018-02-12 02:00:00,03:12:06,2018-02-13 02:00:00,13:13:56,Expedited,Delivered,13:13:56,Books,Asia
2012,C059,Mike Black,2018-02-12 03:00:00,15:32:44,2018-02-13 03:00:00,23:24:45,Expedited,Pending,23:24:45,Books,Asia
2013,C056,Sophia Scott,2018-02-12 04:00:00,00:10:05,2018-02-15 04:00:00,18:34:16,Standard,Delivered,18:34:16,Books,North America
2014,C059,James Taylor,2018-02-12 05:00:00,19:34:43,2018-02-14 05:00:00,13:41:44,Expedited,Pending,13:41:44,Electronics,Europe
2015,C070,Tom Harris,2018-02-12 06:00:00,04:40:25,2018-02-18 06:00:00,21:03:10,Expedited,Pending,21:03:10,Electronics,Europe
2016,C033,Jane Smith,2018-02-12 07:00:00,11:29:27,2018-02-13 07:00:00,14:14:29,Expedited,Delivered,14:14:29,Clothing,Asia
2017,C053,Emma Davis,2018-02-12 08:00:00,09:18:04,2018-02-13 08:00:00,23:01:42,Expedited,Pending,23:01:42,Books,North America
2018,C022,James Taylor,2018-02-12 09:00:00,04:40:26,2018-02-16 09:00:00,01:22:30,Expedited,Delivered,01:22:30,Electronics,North America
2019,C021,Lisa Green,2018-02-12 10:00:00,19:48:41,2018-02-16 10:00:00,04:12:32,Expedited,Pending,04:12:32,Clothing,Asia
2020,C070,Emma Davis,2018-02-12 11:00:00,20:00:53,2018-02-13 11:00:00,06:31:06,Expedited,Delivered,06:31:06,Clothing,Asia
2021,C070,John Doe,2018-02-12 12:00:00,15:57:57,2018-02-15 12:00:00,09:37:51,Expedited,Pending,09:37:51,Books,Asia
2022,C004,Andrew Moore,2018-02-12 13:00:00,14:54:16,2018-02-17 13:00:00,11:12:23,Expedited,Delivered,11:12:23,Home & Kitchen,Europe
2023,C094,John Doe,2018-02-12 14:00:00,19:24:12,2018-02-17 14:00:00,10:17:33,Expedited,Delivered,10:17:33,Books,Asia
2024,C075,Sophia Scott,2018-02-12 15:00:00,00:24:07,2018-02-18 15:00:00,15:33:50,Expedited,Pending,15:33:50,Home & Kitchen,Europe
2025,C062,Tom Harris,2018-02-12 16:00:00,04:05:22,2018-02-13 16:00:00,05:00:42,Standard,Pending,05:00:42,Clothing,North America
2026,C062,Emma Davis,2018-02-12 17:00:00,19:29:13,2018-02-13 17:00:00,17:41:30,Expedited,Delivered,17:41:30,Electronics,North America
2027,C094,Daniel King,2018-02-12 18:00:00,21:22:10,2018-02-13 18:00:00,17:59:00,Expedited,Pending,17:59:00,Groceries,Europe
2028,C095,Sam Brown,2018-02-12 19:00:00,05:10:12,2018-02-15 19:00:00,18:15:57,Expedited,Pending,18:15:57,Clothing,Europe
2029,C024,Mike Black,2018-02-12 20:00:00,11:53:01,2018-02-16 20:00:00,06:14:32,Standard,Pending,06:14:32,Electronics,Europe
2030,C055,Laura Clark,2018-02-12 21:00:00,20:34:54,2018-02-13 21:00:00,22:52:40,Expedited,Delivered,22:52:40,Clothing,Europe
2031,C009,Sophia Scott,2018-02-12 22:00:00,03:16:27,2018-02-13 22:00:00,01:16:24,Standard,Delivered,01:16:24,Books,Asia
2032,C003,John Doe,2018-02-12 23:00:00,21:37:06,2018-02-14 23:00:00,23:41:05,Expedited,Pending,23:41:05,Home & Kitchen,North America
2033,C031,Tom Harris,2018-02-13 00:00:00,14:31:10,2018-02-16 00:00:00,04:39:39,Expedited,Pending,04:39:39,Clothing,Asia
2034,C040,Mike Black,2018-02-13 01:00:00,23:02:29,2018-02-19 01:00:00,04:11:06,Standard,Delivered,04:11:06,Electronics,Europe
2035,C036,Emma Davis,2018-02-13 02:00:00,05:57:01,2018-02-14 02:00:00,12:12:48,Expedited,Pending,12:12:48,Books,Asia
2036,C024,Daniel King,2018-02-13 03:00:00,13:40:17,2018-02-15 03:00:00,03:49:41,Standard,Delivered,03:49:41,Groceries,Asia
2037,C095,Emma Davis,2018-02-13 04:00:00,18:43:30,2018-02-18 04:00:00,02:11:00,Standard,Pending,02:11:00,Books,North America
2038,C006,Mark Lee,2018-02-13 05:00:00,12:25:43,2018-02-19 05:00:00,10:49:12,Expedited,Pending,10:49:12,Home & Kitchen,Asia
2039,C066,Tom Harris,2018-02-13 06:00:00,11:17:08,2018-02-14 06:00:00,16:07:31,Expedited,Pending,16:07:31,Books,North America
2040,C084,James Taylor,2018-02-13 07:00:00,16:20:47,2018-02-14 07:00:00,19:50:16,Expedited,Delivered,19:50:16,Groceries,Europe
2041,C092,John Doe,2018-02-13 08:00:00,16:52:55,2018-02-15 08:00:00,01:34:34,Expedited,Delivered,01:34:34,Electronics,Asia
2042,C075,Daniel King,2018-02-13 09:00:00,07:42:23,2018-02-16 09:00:00,05:41:23,Standard,Delivered,05:41:23,Clothing,Europe
2043,C004,Sam Brown,2018-02-13 10:00:00,01:07:43,2018-02-14 10:00:00,21:17:49,Standard,Delivered,21:17:49,Home & Kitchen,North America
2044,C079,Emma Davis,2018-02-13 11:00:00,20:32:22,2018-02-18 11:00:00,13:47:38,Expedited,Pending,13:47:38,Groceries,Europe
2045,C006,Sam Brown,2018-02-13 12:00:00,12:53:52,2018-02-14 12:00:00,00:48:22,Standard,Pending,00:48:22,Home & Kitchen,Europe
2046,C094,Emma Davis,2018-02-13 13:00:00,16:13:13,2018-02-18 13:00:00,04:26:00,Standard,Delivered,04:26:00,Books,North America
2047,C051,John Doe,2018-02-13 14:00:00,15:48:37,2018-02-19 14:00:00,20:58:48,Expedited,Pending,20:58:48,Home & Kitchen,Europe
2048,C062,Mike Black,2018-02-13 15:00:00,06:25:25,2018-02-19 15:00:00,09:30:43,Standard,Pending,09:30:43,Groceries,Europe
2049,C057,Sarah White,2018-02-13 16:00:00,00:31:56,2018-02-17 16:00:00,19:56:01,Standard,Delivered,19:56:01,Clothing,Europe
2050,C066,Mike Black,2018-02-13 17:00:00,14:51:20,2018-02-17 17:00:00,22:47:14,Expedited,Pending,22:47:14,Clothing,Asia
2051,C079,Emma Davis,2018-02-13 18:00:00,17:29:59,2018-02-18 18:00:00,12:49:59,Standard,Pending,12:49:59,Home & Kitchen,Europe
2052,C075,Olivia White,2018-02-13 19:00:00,12:23:29,2018-02-16 19:00:00,19:53:13,Expedited,Delivered,19:53:13,Electronics,North America
2053,C008,Andrew Moore,2018-02-13 20:00:00,01:18:46,2018-02-14 20:00:00,17:01:33,Standard,Pending,17:01:33,Home & Kitchen,Asia
2054,C026,Hannah Allen,2018-02-13 21:00:00,11:46:24,2018-02-14 21:00:00,02:36:24,Expedited,Pending,02:36:24,Books,Asia
2055,C051,Sarah White,2018-02-13 22:00:00,17:13:05,2018-02-17 22:00:00,15:53:14,Standard,Pending,15:53:14,Clothing,North America
2056,C045,James Taylor,2018-02-13 23:00:00,11:19:22,2018-02-18 23:00:00,11:08:57,Standard,Delivered,11:08:57,Clothing,Europe
2057,C044,Sarah White,2018-02-14 00:00:00,05:57:29,2018-02-15 00:00:00,13:28:52,Expedited,Delivered,13:28:52,Clothing,Asia
2058,C005,Andrew Moore,2018-02-14 01:00:00,08:29:56,2018-02-15 01:00:00,15:42:37,Expedited,Pending,15:42:37,Electronics,Asia
2059,C070,Sam Brown,2018-02-14 02:00:00,03:48:33,2018-02-17 02:00:00,09:59:07,Expedited,Pending,09:59:07,Electronics,Asia
2060,C026,Tom Harris,2018-02-14 03:00:00,15:23:13,2018-02-16 03:00:00,15:02:01,Expedited,Pending,15:02:01,Groceries,Europe
2061,C068,Sam Brown,2018-02-14 04:00:00,07:13:30,2018-02-18 04:00:00,15:18:29,Standard,Delivered,15:18:29,Home & Kitchen,Asia
2062,C019,Sophia Scott,2018-02-14 05:00:00,01:47:03,2018-02-18 05:00:00,08:15:30,Standard,Delivered,08:15:30,Home & Kitchen,North America
2063,C084,Sam Brown,2018-02-14 06:00:00,00:54:19,2018-02-16 06:00:00,21:57:27,Standard,Delivered,21:57:27,Books,Europe
2064,C097,James Taylor,2018-02-14 07:00:00,13:39:24,2018-02-15 07:00:00,03:09:50,Expedited,Pending,03:09:50,Clothing,North America
2065,C020,Olivia White,2018-02-14 08:00:00,02:04:37,2018-02-17 08:00:00,12:17:46,Standard,Pending,12:17:46,Electronics,North America
2066,C012,Mike Black,2018-02-14 09:00:00,21:25:39,2018-02-17 09:00:00,03:08:35,Standard,Pending,03:08:35,Books,Asia
2067,C047,Mike Black,2018-02-14 10:00:00,05:37:03,2018-02-18 10:00:00,15:27:20,Expedited,Pending,15:27:20,Books,Asia
2068,C001,Hannah Allen,2018-02-14 11:00:00,06:29:29,2018-02-17 11:00:00,14:55:01,Expedited,Pending,14:55:01,Electronics,Asia
2069,C090,Lisa Green,2018-02-14 12:00:00,23:18:38,2018-02-20 12:00:00,13:34:53,Standard,Delivered,13:34:53,Home & Kitchen,North America
2070,C014,Laura Clark,2018-02-14 13:00:00,02:39:32,2018-02-16 13:00:00,22:35:30,Expedited,Pending,22:35:30,Clothing,Europe
2071,C064,Emma Davis,2018-02-14 14:00:00,00:13:37,2018-02-15 14:00:00,00:22:59,Standard,Pending,00:22:59,Home & Kitchen,Asia
2072,C038,Laura Clark,2018-02-14 15:00:00,09:56:27,2018-02-20 15:00:00,08:16:45,Standard,Pending,08:16:45,Books,Asia
2073,C037,Olivia White,2018-02-14 16:00:00,13:35:37,2018-02-16 16:00:00,16:00:41,Expedited,Delivered,16:00:41,Clothing,North America
2074,C011,Lisa Green,2018-02-14 17:00:00,15:59:20,2018-02-19 17:00:00,22:47:26,Standard,Pending,22:47:26,Groceries,Europe
2075,C100,Andrew Moore,2018-02-14 18:00:00,00:05:40,2018-02-18 18:00:00,18:23:56,Expedited,Delivered,18:23:56,Books,North America
2076,C077,Laura Clark,2018-02-14 19:00:00,14:43:02,2018-02-17 19:00:00,02:59:11,Expedited,Delivered,02:59:11,Home & Kitchen,Asia
2077,C003,Laura Clark,2018-02-14 20:00:00,10:46:34,2018-02-19 20:00:00,02:14:16,Standard,Delivered,02:14:16,Home & Kitchen,North America
2078,C033,Sophia Scott,2018-02-14 21:00:00,13:01:28,2018-02-17 21:00:00,17:31:06,Standard,Delivered,17:31:06,Home & Kitchen,Asia
2079,C006,John Doe,2018-02-14 22:00:00,03:25:50,2018-02-20 22:00:00,18:06:04,Standard,Delivered,18:06:04,Electronics,Europe
2080,C050,Andrew Moore,2018-02-14 23:00:00,11:01:16,2018-02-15 23:00:00,07:20:47,Expedited,Pending,07:20:47,Books,North America
2081,C010,Emma Davis,2018-02-15 00:00:00,02:09:47,2018-02-16 00:00:00,15:50:56,Standard,Pending,15:50:56,Clothing,Asia
2082,C005,Laura Clark,2018-02-15 01:00:00,21:40:42,2018-02-16 01:00:00,14:06:36,Expedited,Delivered,14:06:36,Home & Kitchen,Asia
2083,C023,Emma Davis,2018-02-15 02:00:00,20:14:34,2018-02-18 02:00:00,22:10:09,Expedited,Delivered,22:10:09,Home & Kitchen,Asia
2084,C010,Mark Lee,2018-02-15 03:00:00,15:20:20,2018-02-20 03:00:00,20:54:58,Standard,Delivered,20:54:58,Electronics,Asia
2085,C044,Mark Lee,2018-02-15 04:00:00,20:59:43,2018-02-16 04:00:00,08:32:19,Expedited,Pending,08:32:19,Clothing,North America
2086,C002,Jane Smith,2018-02-15 05:00:00,22:04:38,2018-02-20 05:00:00,00:39:34,Standard,Pending,00:39:34,Books,Asia
2087,C013,Andrew Moore,2018-02-15 06:00:00,08:52:17,2018-02-18 06:00:00,01:35:26,Standard,Delivered,01:35:26,Groceries,North America
2088,C040,Jane Smith,2018-02-15 07:00:00,20:07:43,2018-02-21 07:00:00,18:42:04,Standard,Pending,18:42:04,Electronics,Asia
2089,C002,Sam Brown,2018-02-15 08:00:00,19:33:09,2018-02-20 08:00:00,23:09:55,Standard,Pending,23:09:55,Books,North America
2090,C084,John Doe,2018-02-15 09:00:00,18:40:56,2018-02-21 09:00:00,22:39:12,Standard,Delivered,22:39:12,Groceries,North America
2091,C065,Sarah White,2018-02-15 10:00:00,23:39:23,2018-02-18 10:00:00,04:57:57,Standard,Delivered,04:57:57,Home & Kitchen,Asia
2092,C063,Hannah Allen,2018-02-15 11:00:00,23:31:55,2018-02-18 11:00:00,11:58:12,Standard,Pending,11:58:12,Home & Kitchen,Asia
2093,C073,Sarah White,2018-02-15 12:00:00,00:37:43,2018-02-19 12:00:00,21:39:14,Expedited,Pending,21:39:14,Clothing,Asia
2094,C017,Hannah Allen,2018-02-15 13:00:00,23:50:58,2018-02-18 13:00:00,12:00:53,Standard,Pending,12:00:53,Groceries,Asia
2095,C009,Mark Lee,2018-02-15 14:00:00,16:33:10,2018-02-18 14:00:00,05:42:44,Expedited,Delivered,05:42:44,Home & Kitchen,Europe
2096,C075,Mark Lee,2018-02-15 15:00:00,17:22:59,2018-02-17 15:00:00,20:51:00,Expedited,Delivered,20:51:00,Home & Kitchen,Asia
2097,C015,Mark Lee,2018-02-15 16:00:00,21:42:17,2018-02-16 16:00:00,10:57:42,Expedited,Delivered,10:57:42,Clothing,Asia
2098,C024,Olivia White,2018-02-15 17:00:00,07:46:40,2018-02-19 17:00:00,07:21:34,Standard,Pending,07:21:34,Books,Asia
2099,C038,Tom Harris,2018-02-15 18:00:00,14:38:19,2018-02-19 18:00:00,18:43:05,Expedited,Pending,18:43:05,Home & Kitchen,North America
2100,C035,Hannah Allen,2018-02-15 19:00:00,12:44:00,2018-02-19 19:00:00,22:07:04,Expedited,Delivered,22:07:04,Electronics,Asia
2101,C094,Andrew Moore,2018-02-15 20:00:00,19:03:23,2018-02-17 20:00:00,09:53:47,Standard,Pending,09:53:47,Electronics,North America
2102,C095,Jane Smith,2018-02-15 21:00:00,03:35:44,2018-02-21 21:00:00,11:16:37,Standard,Delivered,11:16:37,Books,North America
2103,C049,Olivia White,2018-02-15 22:00:00,01:27:25,2018-02-18 22:00:00,08:09:19,Expedited,Pending,08:09:19,Groceries,North America
2104,C069,Mike Black,2018-02-15 23:00:00,22:14:35,2018-02-16 23:00:00,13:13:25,Standard,Delivered,13:13:25,Clothing,North America
2105,C062,Sarah White,2018-02-16 00:00:00,05:34:38,2018-02-21 00:00:00,16:26:24,Standard,Pending,16:26:24,Electronics,Europe
2106,C060,Sophia Scott,2018-02-16 01:00:00,05:34:35,2018-02-22 01:00:00,15:35:33,Standard,Pending,15:35:33,Electronics,Asia
2107,C050,James Taylor,2018-02-16 02:00:00,09:29:52,2018-02-19 02:00:00,15:32:02,Standard,Delivered,15:32:02,Books,North America
2108,C078,Emma Davis,2018-02-16 03:00:00,08:37:28,2018-02-18 03:00:00,22:10:47,Expedited,Delivered,22:10:47,Groceries,Asia
2109,C075,Jane Smith,2018-02-16 04:00:00,19:58:42,2018-02-19 04:00:00,17:46:40,Standard,Delivered,17:46:40,Groceries,North America
2110,C009,Lisa Green,2018-02-16 05:00:00,06:49:03,2018-02-19 05:00:00,11:28:58,Standard,Delivered,11:28:58,Books,Europe
2111,C034,Daniel King,2018-02-16 06:00:00,04:03:35,2018-02-18 06:00:00,17:04:23,Standard,Delivered,17:04:23,Electronics,North America
2112,C076,Mike Black,2018-02-16 07:00:00,12:15:24,2018-02-20 07:00:00,07:02:01,Expedited,Pending,07:02:01,Clothing,Asia
2113,C099,Laura Clark,2018-02-16 08:00:00,13:10:28,2018-02-20 08:00:00,18:39:01,Expedited,Delivered,18:39:01,Electronics,Asia
2114,C035,Andrew Moore,2018-02-16 09:00:00,01:21:13,2018-02-17 09:00:00,18:00:26,Standard,Delivered,18:00:26,Groceries,Europe
2115,C001,Laura Clark,2018-02-16 10:00:00,23:23:58,2018-02-17 10:00:00,21:44:54,Standard,Delivered,21:44:54,Electronics,Asia
2116,C040,Laura Clark,2018-02-16 11:00:00,06:25:42,2018-02-20 11:00:00,19:48:34,Expedited,Delivered,19:48:34,Clothing,Asia
2117,C064,Laura Clark,2018-02-16 12:00:00,03:38:15,2018-02-22 12:00:00,08:04:37,Standard,Delivered,08:04:37,Home & Kitchen,North America
2118,C022,Sophia Scott,2018-02-16 13:00:00,05:58:31,2018-02-21 13:00:00,03:16:52,Standard,Pending,03:16:52,Electronics,Asia
2119,C060,Jane Smith,2018-02-16 14:00:00,05:33:55,2018-02-19 14:00:00,20:52:47,Expedited,Delivered,20:52:47,Books,North America
2120,C064,James Taylor,2018-02-16 15:00:00,07:29:26,2018-02-21 15:00:00,15:21:10,Standard,Delivered,15:21:10,Home & Kitchen,Europe
2121,C093,Olivia White,2018-02-16 16:00:00,06:26:24,2018-02-19 16:00:00,01:48:14,Standard,Delivered,01:48:14,Books,Asia
2122,C072,Andrew Moore,2018-02-16 17:00:00,23:45:40,2018-02-20 17:00:00,17:09:37,Expedited,Pending,17:09:37,Books,North America
2123,C011,John Doe,2018-02-16 18:00:00,14:24:21,2018-02-17 18:00:00,20:47:30,Expedited,Pending,20:47:30,Books,Asia
2124,C014,Emma Davis,2018-02-16 19:00:00,17:11:22,2018-02-22 19:00:00,04:43:27,Standard,Delivered,04:43:27,Electronics,North America
2125,C060,Jane Smith,2018-02-16 20:00:00,18:44:38,2018-02-17 20:00:00,05:13:57,Expedited,Delivered,05:13:57,Groceries,Europe
2126,C030,Tom Harris,2018-02-16 21:00:00,09:29:09,2018-02-21 21:00:00,22:15:24,Standard,Pending,22:15:24,Home & Kitchen,North America
2127,C035,Mark Lee,2018-02-16 22:00:00,01:45:12,2018-02-17 22:00:00,06:01:37,Standard,Pending,06:01:37,Clothing,Asia
2128,C085,Mark Lee,2018-02-16 23:00:00,21:28:37,2018-02-20 23:00:00,08:38:33,Standard,Pending,08:38:33,Groceries,North America
2129,C037,Emma Davis,2018-02-17 00:00:00,08:44:08,2018-02-23 00:00:00,18:39:42,Expedited,Delivered,18:39:42,Electronics,Asia
2130,C005,James Taylor,2018-02-17 01:00:00,12:36:13,2018-02-22 01:00:00,03:15:56,Expedited,Delivered,03:15:56,Books,Europe
2131,C083,Hannah Allen,2018-02-17 02:00:00,04:08:07,2018-02-23 02:00:00,17:12:58,Standard,Pending,17:12:58,Clothing,North America
2132,C078,Sophia Scott,2018-02-17 03:00:00,06:39:53,2018-02-20 03:00:00,04:26:33,Standard,Delivered,04:26:33,Home & Kitchen,Asia
2133,C026,Olivia White,2018-02-17 04:00:00,02:54:55,2018-02-18 04:00:00,10:00:12,Expedited,Pending,10:00:12,Groceries,Asia
2134,C062,Mark Lee,2018-02-17 05:00:00,14:39:32,2018-02-23 05:00:00,04:17:13,Expedited,Pending,04:17:13,Groceries,Asia
2135,C004,Jane Smith,2018-02-17 06:00:00,06:18:33,2018-02-19 06:00:00,12:31:06,Expedited,Pending,12:31:06,Clothing,North America
2136,C089,Lisa Green,2018-02-17 07:00:00,13:49:46,2018-02-18 07:00:00,07:49:06,Standard,Delivered,07:49:06,Electronics,North America
2137,C042,Sarah White,2018-02-17 08:00:00,13:55:56,2018-02-20 08:00:00,19:48:15,Expedited,Pending,19:48:15,Home & Kitchen,North America
2138,C089,Hannah Allen,2018-02-17 09:00:00,18:50:53,2018-02-23 09:00:00,10:30:50,Expedited,Pending,10:30:50,Clothing,Europe
2139,C018,Sarah White,2018-02-17 10:00:00,16:53:27,2018-02-22 10:00:00,00:52:28,Standard,Delivered,00:52:28,Books,Asia
2140,C040,Mike Black,2018-02-17 11:00:00,18:26:47,2018-02-20 11:00:00,07:32:40,Standard,Pending,07:32:40,Home & Kitchen,Asia
2141,C072,Sophia Scott,2018-02-17 12:00:00,19:56:18,2018-02-19 12:00:00,18:20:40,Standard,Delivered,18:20:40,Groceries,Europe
2142,C039,Laura Clark,2018-02-17 13:00:00,00:50:06,2018-02-23 13:00:00,20:24:41,Expedited,Pending,20:24:41,Clothing,Europe
2143,C014,Sam Brown,2018-02-17 14:00:00,22:42:04,2018-02-21 14:00:00,23:22:10,Standard,Delivered,23:22:10,Groceries,North America
2144,C032,Hannah Allen,2018-02-17 15:00:00,16:42:55,2018-02-18 15:00:00,00:19:24,Standard,Pending,00:19:24,Groceries,North America
2145,C051,John Doe,2018-02-17 16:00:00,07:41:11,2018-02-22 16:00:00,07:51:11,Standard,Pending,07:51:11,Groceries,North America
2146,C038,Emma Davis,2018-02-17 17:00:00,09:12:25,2018-02-21 17:00:00,00:09:03,Standard,Pending,00:09:03,Electronics,North America
2147,C097,Mike Black,2018-02-17 18:00:00,17:41:50,2018-02-23 18:00:00,14:50:05,Expedited,Pending,14:50:05,Groceries,North America
2148,C023,Sam Brown,2018-02-17 19:00:00,19:48:19,2018-02-23 19:00:00,04:04:17,Standard,Pending,04:04:17,Books,North America
2149,C063,Olivia White,2018-02-17 20:00:00,15:36:02,2018-02-20 20:00:00,02:58:21,Expedited,Delivered,02:58:21,Books,Europe
2150,C015,Laura Clark,2018-02-17 21:00:00,14:57:33,2018-02-23 21:00:00,01:03:17,Expedited,Delivered,01:03:17,Home & Kitchen,Europe
2151,C097,Hannah Allen,2018-02-17 22:00:00,12:21:39,2018-02-22 22:00:00,08:50:25,Expedited,Pending,08:50:25,Groceries,Europe
2152,C025,Tom Harris,2018-02-17 23:00:00,22:58:48,2018-02-21 23:00:00,09:21:46,Standard,Pending,09:21:46,Groceries,Asia
2153,C017,Tom Harris,2018-02-18 00:00:00,03:50:53,2018-02-23 00:00:00,00:42:13,Expedited,Pending,00:42:13,Clothing,Asia
2154,C097,John Doe,2018-02-18 01:00:00,08:22:46,2018-02-20 01:00:00,09:50:23,Standard,Delivered,09:50:23,Electronics,North America
2155,C066,Sophia Scott,2018-02-18 02:00:00,08:23:20,2018-02-20 02:00:00,20:47:07,Standard,Delivered,20:47:07,Home & Kitchen,Europe
2156,C078,Mark Lee,2018-02-18 03:00:00,08:45:54,2018-02-19 03:00:00,01:22:24,Standard,Pending,01:22:24,Groceries,Asia
2157,C053,Andrew Moore,2018-02-18 04:00:00,20:15:55,2018-02-19 04:00:00,06:18:06,Expedited,Delivered,06:18:06,Clothing,Asia
2158,C051,Jane Smith,2018-02-18 05:00:00,22:24:25,2018-02-20 05:00:00,14:07:13,Standard,Pending,14:07:13,Electronics,Europe
2159,C039,Mike Black,2018-02-18 06:00:00,16:44:08,2018-02-24 06:00:00,00:12:02,Standard,Pending,00:12:02,Home & Kitchen,Asia
2160,C051,Daniel King,2018-02-18 07:00:00,14:38:32,2018-02-23 07:00:00,20:27:37,Standard,Pending,20:27:37,Home & Kitchen,Asia
2161,C070,Hannah Allen,2018-02-18 08:00:00,00:04:55,2018-02-20 08:00:00,18:14:35,Expedited,Delivered,18:14:35,Groceries,Europe
2162,C006,Mike Black,2018-02-18 09:00:00,08:43:05,2018-02-19 09:00:00,20:02:03,Expedited,Pending,20:02:03,Home & Kitchen,Asia
2163,C067,Hannah Allen,2018-02-18 10:00:00,12:25:27,2018-02-20 10:00:00,04:49:25,Expedited,Pending,04:49:25,Clothing,Europe
2164,C007,Emma Davis,2018-02-18 11:00:00,07:14:05,2018-02-24 11:00:00,09:07:11,Standard,Pending,09:07:11,Home & Kitchen,Asia
2165,C051,Hannah Allen,2018-02-18 12:00:00,05:03:10,2018-02-20 12:00:00,21:57:58,Expedited,Delivered,21:57:58,Books,Europe
2166,C072,Emma Davis,2018-02-18 13:00:00,20:29:17,2018-02-23 13:00:00,02:26:49,Standard,Delivered,02:26:49,Clothing,Asia
2167,C042,Hannah Allen,2018-02-18 14:00:00,02:02:11,2018-02-22 14:00:00,22:39:57,Standard,Delivered,22:39:57,Electronics,Asia
2168,C064,Tom Harris,2018-02-18 15:00:00,20:29:20,2018-02-24 15:00:00,00:13:53,Expedited,Pending,00:13:53,Electronics,Europe
2169,C015,Tom Harris,2018-02-18 16:00:00,05:20:59,2018-02-19 16:00:00,22:30:12,Standard,Delivered,22:30:12,Groceries,Asia
2170,C029,Sophia Scott,2018-02-18 17:00:00,05:39:14,2018-02-23 17:00:00,11:34:17,Expedited,Pending,11:34:17,Groceries,Europe
2171,C033,Laura Clark,2018-02-18 18:00:00,17:51:28,2018-02-20 18:00:00,20:44:46,Standard,Delivered,20:44:46,Books,Europe
2172,C094,James Taylor,2018-02-18 19:00:00,15:37:59,2018-02-20 19:00:00,09:00:37,Expedited,Pending,09:00:37,Electronics,Asia
2173,C027,Laura Clark,2018-02-18 20:00:00,20:16:40,2018-02-22 20:00:00,08:41:46,Standard,Delivered,08:41:46,Electronics,North America
2174,C036,Lisa Green,2018-02-18 21:00:00,18:17:56,2018-02-19 21:00:00,08:22:13,Standard,Pending,08:22:13,Electronics,Asia
2175,C029,Lisa Green,2018-02-18 22:00:00,22:36:59,2018-02-19 22:00:00,10:06:30,Standard,Delivered,10:06:30,Electronics,North America
2176,C038,James Taylor,2018-02-18 23:00:00,05:11:10,2018-02-21 23:00:00,23:25:29,Standard,Delivered,23:25:29,Home & Kitchen,North America
2177,C057,Mark Lee,2018-02-19 00:00:00,15:51:48,2018-02-20 00:00:00,01:45:37,Standard,Delivered,01:45:37,Clothing,Asia
2178,C097,Lisa Green,2018-02-19 01:00:00,19:08:00,2018-02-23 01:00:00,04:04:18,Expedited,Pending,04:04:18,Clothing,North America
2179,C027,Sophia Scott,2018-02-19 02:00:00,02:20:22,2018-02-22 02:00:00,18:37:27,Standard,Delivered,18:37:27,Books,Europe
2180,C055,Daniel King,2018-02-19 03:00:00,08:53:18,2018-02-22 03:00:00,09:22:45,Expedited,Delivered,09:22:45,Home & Kitchen,Europe
2181,C033,Daniel King,2018-02-19 04:00:00,12:54:45,2018-02-21 04:00:00,16:29:02,Expedited,Delivered,16:29:02,Electronics,North America
2182,C068,Jane Smith,2018-02-19 05:00:00,19:18:22,2018-02-21 05:00:00,00:41:02,Expedited,Delivered,00:41:02,Electronics,Europe
2183,C086,Jane Smith,2018-02-19 06:00:00,06:35:11,2018-02-20 06:00:00,04:56:18,Standard,Pending,04:56:18,Groceries,Asia
2184,C066,Daniel King,2018-02-19 07:00:00,22:26:45,2018-02-22 07:00:00,09:57:56,Standard,Delivered,09:57:56,Groceries,Europe
2185,C010,Mike Black,2018-02-19 08:00:00,01:32:27,2018-02-21 08:00:00,15:00:37,Standard,Pending,15:00:37,Books,North America
