,Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region,Day Of the Week,Month,Year,WeekDay,Quarter,Hour,Minute,Second
896,1897,C066,Laura Clark,17-06-2018 09:00,03:38:04,21-06-2018 09:00,31-03-2025 05:19,Standard,Delivered,05:19:44,Books,Asia,Thursday,6,2018,3,2,5,19,44
897,1898,C077,Sophia Scott,12-03-2019 11:00,10:14:33,16-03-2019 11:00,31-03-2025 15:40,Expedited,Delivered,15:40:33,Electronics,Europe,Saturday,3,2019,5,1,15,40,33
898,1899,C043,John Doe,08-03-2025 04:00,12:53:47,14-03-2025 04:00,31-03-2025 21:58,Expedited,Pending,21:58:28,Electronics,North America,Friday,3,2025,4,1,21,58,28
899,1900,C075,Sarah White,05-03-2019 06:00,06:39:05,11-03-2019 06:00,31-03-2025 02:09,Standard,Pending,02:09:19,Electronics,Asia,Monday,3,2019,0,1,2,9,19
900,1901,C023,Sarah White,29-12-2022 12:00,23:38:49,31-12-2022 12:00,31-03-2025 01:26,Standard,Pending,01:26:31,Home & Kitchen,North America,Saturday,12,2022,5,4,1,26,31
901,1902,C055,Tom Harris,17-02-2018 06:00,21:24:27,19-02-2018 06:00,31-03-2025 23:09,Standard,Pending,23:09:39,Home & Kitchen,Asia,Monday,2,2018,0,1,23,9,39
902,1903,C080,Emma Davis,07-03-2025 15:00,21:19:38,09-03-2025 15:00,31-03-2025 16:57,Standard,Delivered,16:57:53,Groceries,Europe,Sunday,3,2025,6,1,16,57,53
903,1904,C095,John Doe,13-03-2024 06:00,02:04:00,14-03-2024 06:00,31-03-2025 00:05,Expedited,Delivered,00:05:38,Electronics,Europe,Thursday,3,2024,3,1,0,5,38
904,1905,C075,Mike Black,10-11-2024 08:00,14:25:02,15-11-2024 08:00,31-03-2025 14:17,Expedited,Delivered,14:17:08,Electronics,North America,Friday,11,2024,4,4,14,17,8
905,1906,C016,Tom Harris,30-06-2020 05:00,07:56:40,02-07-2020 05:00,31-03-2025 07:24,Standard,Delivered,07:24:30,Home & Kitchen,Europe,Thursday,7,2020,3,3,7,24,30
906,1907,C008,Sophia Scott,29-07-2018 23:00,14:41:33,04-08-2018 23:00,31-03-2025 09:03,Standard,Pending,09:03:19,Home & Kitchen,Asia,Saturday,8,2018,5,3,9,3,19
907,1908,C004,Sarah White,05-06-2020 17:00,19:04:30,10-06-2020 17:00,31-03-2025 07:00,Standard,Pending,07:00:39,Groceries,Europe,Wednesday,6,2020,2,2,7,0,39
908,1909,C004,Daniel King,12-03-2019 02:00,18:12:42,13-03-2019 02:00,31-03-2025 22:43,Expedited,Delivered,22:43:22,Groceries,Asia,Wednesday,3,2019,2,1,22,43,22
909,1910,C056,Sarah White,23-02-2021 10:00,00:21:14,28-02-2021 10:00,31-03-2025 14:12,Standard,Delivered,14:12:15,Clothing,Asia,Sunday,2,2021,6,1,14,12,15
910,1911,C025,Sarah White,20-01-2024 13:00,17:47:08,23-01-2024 13:00,31-03-2025 22:30,Standard,Pending,22:30:49,Books,Europe,Tuesday,1,2024,1,1,22,30,49
911,1912,C067,Sophia Scott,05-10-2023 17:00,00:42:08,10-10-2023 17:00,31-03-2025 00:16,Expedited,Pending,00:16:15,Electronics,Asia,Tuesday,10,2023,1,4,0,16,15
912,1913,C096,Lisa Green,27-08-2025 07:00,22:42:44,29-08-2025 07:00,31-03-2025 22:36,Expedited,Pending,22:36:51,Electronics,Asia,Friday,8,2025,4,3,22,36,51
913,1914,C067,Tom Harris,11-06-2019 01:00,01:13:37,12-06-2019 01:00,31-03-2025 20:09,Standard,Pending,20:09:57,Groceries,North America,Wednesday,6,2019,2,2,20,9,57
914,1915,C027,Jane Smith,04-12-2021 05:00,07:17:15,06-12-2021 05:00,31-03-2025 05:43,Standard,Pending,05:43:30,Groceries,North America,Monday,12,2021,0,4,5,43,30
915,1916,C093,Andrew Moore,10-09-2024 15:00,20:28:43,16-09-2024 15:00,31-03-2025 09:53,Expedited,Delivered,09:53:48,Clothing,North America,Monday,9,2024,0,3,9,53,48
916,1917,C032,Mike Black,19-08-2025 09:00,10:05:02,22-08-2025 09:00,31-03-2025 01:50,Standard,Delivered,01:50:51,Books,Europe,Friday,8,2025,4,3,1,50,51
917,1918,C050,Sarah White,25-12-2020 13:00,13:59:01,31-12-2020 13:00,31-03-2025 05:27,Standard,Pending,05:27:27,Clothing,North America,Thursday,12,2020,3,4,5,27,27
918,1919,C061,Andrew Moore,06-11-2024 06:00,10:21:02,08-11-2024 06:00,31-03-2025 12:40,Expedited,Pending,12:40:11,Books,Asia,Friday,11,2024,4,4,12,40,11
919,1920,C051,Hannah Allen,22-12-2025 18:00,17:30:32,24-12-2025 18:00,31-03-2025 17:39,Expedited,Delivered,17:39:56,Electronics,Europe,Wednesday,12,2025,2,4,17,39,56
920,1921,C019,Laura Clark,09-08-2018 03:00,23:00:43,11-08-2018 03:00,31-03-2025 17:56,Expedited,Pending,17:56:54,Clothing,Europe,Saturday,8,2018,5,3,17,56,54
921,1922,C021,Daniel King,14-11-2018 02:00,14:36:26,18-11-2018 02:00,31-03-2025 21:01,Standard,Delivered,21:01:07,Groceries,Europe,Sunday,11,2018,6,4,21,1,7
922,1923,C005,Sam Brown,11-12-2022 06:00,05:47:26,14-12-2022 06:00,31-03-2025 09:08,Expedited,Delivered,09:08:59,Clothing,Europe,Wednesday,12,2022,2,4,9,8,59
923,1924,C082,Tom Harris,14-09-2019 20:00,11:11:02,16-09-2019 20:00,31-03-2025 23:49,Expedited,Delivered,23:49:07,Clothing,Asia,Monday,9,2019,0,3,23,49,7
924,1925,C092,James Taylor,06-02-2018 05:00,22:01:06,08-02-2018 05:00,31-03-2025 18:02,Standard,Delivered,18:02:08,Electronics,Asia,Thursday,2,2018,3,1,18,2,8
925,1926,C042,Sophia Scott,12-02-2018 06:00,01:31:52,18-02-2018 06:00,31-03-2025 12:08,Standard,Pending,12:08:30,Groceries,North America,Sunday,2,2018,6,1,12,8,30
926,1927,C061,Lisa Green,25-02-2019 23:00,06:31:42,03-03-2019 23:00,31-03-2025 19:43,Expedited,Pending,19:43:54,Groceries,Europe,Sunday,3,2019,6,1,19,43,54
927,1928,C022,Hannah Allen,26-10-2021 02:00,10:13:02,28-10-2021 02:00,31-03-2025 12:07,Expedited,Delivered,12:07:46,Home & Kitchen,North America,Thursday,10,2021,3,4,12,7,46
928,1929,C021,Tom Harris,26-08-2020 16:00,13:31:42,27-08-2020 16:00,31-03-2025 12:52,Standard,Pending,12:52:44,Home & Kitchen,Asia,Thursday,8,2020,3,3,12,52,44
929,1930,C070,Mike Black,19-12-2022 04:00,03:16:47,23-12-2022 04:00,31-03-2025 16:46,Standard,Pending,16:46:56,Home & Kitchen,Europe,Friday,12,2022,4,4,16,46,56
930,1931,C001,Daniel King,25-04-2021 21:00,02:56:09,01-05-2021 21:00,31-03-2025 21:18,Expedited,Pending,21:18:02,Electronics,Asia,Saturday,5,2021,5,2,21,18,2
931,1932,C005,Lisa Green,04-10-2020 02:00,20:46:39,05-10-2020 02:00,31-03-2025 13:29,Expedited,Pending,13:29:09,Clothing,North America,Monday,10,2020,0,4,13,29,9
932,1933,C012,Mike Black,01-12-2018 08:00,17:02:38,05-12-2018 08:00,31-03-2025 16:28,Standard,Delivered,16:28:39,Groceries,Asia,Wednesday,12,2018,2,4,16,28,39
933,1934,C090,Hannah Allen,31-12-2022 03:00,09:51:08,02-01-2023 03:00,31-03-2025 17:11,Expedited,Pending,17:11:48,Groceries,Europe,Monday,1,2023,0,1,17,11,48
934,1935,C046,Tom Harris,15-03-2020 00:00,13:54:45,18-03-2020 00:00,31-03-2025 22:10,Standard,Delivered,22:10:08,Clothing,Europe,Wednesday,3,2020,2,1,22,10,8
935,1936,C034,Jane Smith,31-01-2020 17:00,10:59:32,05-02-2020 17:00,31-03-2025 21:55,Expedited,Delivered,21:55:23,Groceries,North America,Wednesday,2,2020,2,1,21,55,23
936,1937,C049,Hannah Allen,20-06-2019 15:00,03:25:26,25-06-2019 15:00,31-03-2025 22:24,Standard,Pending,22:24:46,Clothing,Europe,Tuesday,6,2019,1,2,22,24,46
937,1938,C078,James Taylor,14-04-2020 09:00,05:21:25,16-04-2020 09:00,31-03-2025 08:11,Standard,Delivered,08:11:10,Electronics,Asia,Thursday,4,2020,3,2,8,11,10
938,1939,C090,Mike Black,05-07-2018 18:00,21:04:34,11-07-2018 18:00,31-03-2025 16:37,Expedited,Pending,16:37:27,Electronics,Asia,Wednesday,7,2018,2,3,16,37,27
939,1940,C045,Lisa Green,04-04-2025 10:00,01:34:08,05-04-2025 10:00,31-03-2025 07:09,Expedited,Pending,07:09:24,Electronics,Asia,Saturday,4,2025,5,2,7,9,24
940,1941,C027,Lisa Green,08-09-2023 07:00,18:50:48,11-09-2023 07:00,31-03-2025 14:35,Standard,Delivered,14:35:49,Clothing,Asia,Monday,9,2023,0,3,14,35,49
941,1942,C073,Andrew Moore,15-12-2022 11:00,17:42:11,19-12-2022 11:00,31-03-2025 10:08,Expedited,Pending,10:08:40,Clothing,North America,Monday,12,2022,0,4,10,8,40
942,1943,C026,Mike Black,24-05-2022 10:00,02:17:55,26-05-2022 10:00,31-03-2025 07:02,Expedited,Delivered,07:02:52,Books,Asia,Thursday,5,2022,3,2,7,2,52
943,1944,C047,Olivia White,25-08-2018 04:00,05:06:32,28-08-2018 04:00,31-03-2025 17:45,Expedited,Delivered,17:45:34,Groceries,North America,Tuesday,8,2018,1,3,17,45,34
944,1945,C086,Tom Harris,21-05-2023 11:00,05:17:44,24-05-2023 11:00,31-03-2025 16:35,Standard,Pending,16:35:52,Groceries,Asia,Wednesday,5,2023,2,2,16,35,52
945,1946,C056,Olivia White,14-10-2020 09:00,21:50:38,20-10-2020 09:00,31-03-2025 17:14,Expedited,Pending,17:14:18,Books,North America,Tuesday,10,2020,1,4,17,14,18
946,1947,C094,Emma Davis,24-03-2019 23:00,18:08:34,28-03-2019 23:00,31-03-2025 21:05,Expedited,Pending,21:05:46,Books,Asia,Thursday,3,2019,3,1,21,5,46
947,1948,C063,Tom Harris,10-04-2023 18:00,22:11:51,13-04-2023 18:00,31-03-2025 06:43,Standard,Delivered,06:43:47,Electronics,Asia,Thursday,4,2023,3,2,6,43,47
948,1949,C048,Mike Black,03-11-2018 08:00,23:49:39,09-11-2018 08:00,31-03-2025 08:19,Expedited,Pending,08:19:36,Books,North America,Friday,11,2018,4,4,8,19,36
949,1950,C061,John Doe,20-04-2021 07:00,08:12:39,21-04-2021 07:00,31-03-2025 10:01,Expedited,Delivered,10:01:21,Clothing,Europe,Wednesday,4,2021,2,2,10,1,21
950,1951,C081,Daniel King,09-09-2022 06:00,21:41:16,15-09-2022 06:00,31-03-2025 15:35,Standard,Delivered,15:35:04,Home & Kitchen,Europe,Thursday,9,2022,3,3,15,35,4
951,1952,C026,Mike Black,05-03-2024 02:00,06:16:54,06-03-2024 02:00,31-03-2025 06:05,Standard,Pending,06:05:55,Clothing,Europe,Wednesday,3,2024,2,1,6,5,55
952,1953,C036,Olivia White,13-05-2021 21:00,17:23:01,14-05-2021 21:00,31-03-2025 21:09,Expedited,Pending,21:09:45,Books,North America,Friday,5,2021,4,2,21,9,45
953,1954,C001,Jane Smith,14-08-2021 03:00,02:27:18,17-08-2021 03:00,31-03-2025 07:45,Expedited,Pending,07:45:45,Groceries,Europe,Tuesday,8,2021,1,3,7,45,45
954,1955,C008,Daniel King,07-11-2025 06:00,00:20:52,13-11-2025 06:00,31-03-2025 19:27,Standard,Delivered,19:27:22,Clothing,Europe,Thursday,11,2025,3,4,19,27,22
955,1956,C099,Mike Black,01-11-2018 00:00,09:52:45,02-11-2018 00:00,31-03-2025 02:00,Standard,Pending,02:00:28,Groceries,North America,Friday,11,2018,4,4,2,0,28
956,1957,C052,Mike Black,24-11-2020 06:00,12:08:37,28-11-2020 06:00,31-03-2025 08:08,Expedited,Delivered,08:08:21,Clothing,Europe,Saturday,11,2020,5,4,8,8,21
957,1958,C079,Jane Smith,02-02-2022 10:00,05:50:52,05-02-2022 10:00,31-03-2025 01:15,Expedited,Pending,01:15:39,Groceries,Europe,Saturday,2,2022,5,1,1,15,39
958,1959,C047,Mike Black,07-07-2019 13:00,09:54:34,13-07-2019 13:00,31-03-2025 05:54,Expedited,Pending,05:54:12,Clothing,Europe,Saturday,7,2019,5,3,5,54,12
959,1960,C056,Daniel King,20-06-2024 16:00,17:52:18,26-06-2024 16:00,31-03-2025 00:18,Standard,Delivered,00:18:14,Groceries,North America,Wednesday,6,2024,2,2,0,18,14
960,1961,C086,Laura Clark,30-08-2025 21:00,04:24:10,04-09-2025 21:00,31-03-2025 00:09,Expedited,Delivered,00:09:00,Home & Kitchen,North America,Thursday,9,2025,3,3,0,9,0
961,1962,C014,Sarah White,17-08-2021 05:00,09:16:35,23-08-2021 05:00,31-03-2025 11:42,Standard,Pending,11:42:28,Electronics,Europe,Monday,8,2021,0,3,11,42,28
962,1963,C090,John Doe,23-07-2019 20:00,20:17:59,26-07-2019 20:00,31-03-2025 16:03,Standard,Pending,16:03:28,Clothing,Europe,Friday,7,2019,4,3,16,3,28
963,1964,C028,Sam Brown,01-08-2018 15:00,17:00:13,05-08-2018 15:00,31-03-2025 22:06,Standard,Pending,22:06:43,Home & Kitchen,North America,Sunday,8,2018,6,3,22,6,43
964,1965,C087,John Doe,28-11-2020 12:00,07:01:50,04-12-2020 12:00,31-03-2025 12:04,Expedited,Pending,12:04:59,Electronics,Europe,Friday,12,2020,4,4,12,4,59
965,1966,C078,Sophia Scott,20-01-2022 09:00,14:59:33,25-01-2022 09:00,31-03-2025 05:33,Expedited,Pending,05:33:52,Clothing,North America,Tuesday,1,2022,1,1,5,33,52
966,1967,C088,James Taylor,08-02-2020 20:00,03:00:50,11-02-2020 20:00,31-03-2025 06:45,Expedited,Delivered,06:45:56,Home & Kitchen,Europe,Tuesday,2,2020,1,1,6,45,56
967,1968,C002,Andrew Moore,21-08-2023 01:00,20:41:00,22-08-2023 01:00,31-03-2025 21:27,Standard,Delivered,21:27:45,Home & Kitchen,North America,Tuesday,8,2023,1,3,21,27,45
968,1969,C026,Mike Black,22-07-2021 22:00,19:53:46,24-07-2021 22:00,31-03-2025 09:03,Expedited,Delivered,09:03:02,Home & Kitchen,Asia,Saturday,7,2021,5,3,9,3,2
969,1970,C014,Sarah White,09-05-2025 10:00,03:38:29,11-05-2025 10:00,31-03-2025 22:26,Standard,Delivered,22:26:13,Books,Asia,Sunday,5,2025,6,2,22,26,13
970,1971,C059,Laura Clark,16-01-2022 12:00,06:21:56,17-01-2022 12:00,31-03-2025 05:31,Standard,Pending,05:31:22,Groceries,North America,Monday,1,2022,0,1,5,31,22
971,1972,C056,Tom Harris,30-05-2023 06:00,17:44:09,05-06-2023 06:00,31-03-2025 14:39,Standard,Delivered,14:39:36,Electronics,Asia,Monday,6,2023,0,2,14,39,36
972,1973,C007,Mike Black,12-03-2025 11:00,23:07:26,14-03-2025 11:00,31-03-2025 02:34,Standard,Delivered,02:34:12,Groceries,Europe,Friday,3,2025,4,1,2,34,12
973,1974,C003,Olivia White,27-10-2019 18:00,09:13:45,29-10-2019 18:00,31-03-2025 01:23,Standard,Delivered,01:23:00,Groceries,North America,Tuesday,10,2019,1,4,1,23,0
974,1975,C023,Hannah Allen,30-05-2019 20:00,19:53:10,31-05-2019 20:00,31-03-2025 11:07,Standard,Pending,11:07:18,Groceries,North America,Friday,5,2019,4,2,11,7,18
975,1976,C018,Sarah White,02-04-2018 03:00,05:20:32,08-04-2018 03:00,31-03-2025 08:27,Expedited,Delivered,08:27:13,Home & Kitchen,Europe,Sunday,4,2018,6,2,8,27,13
976,1977,C038,Jane Smith,02-01-2022 10:00,18:38:23,08-01-2022 10:00,31-03-2025 17:41,Standard,Pending,17:41:40,Groceries,Europe,Saturday,1,2022,5,1,17,41,40
977,1978,C099,Sarah White,03-06-2020 09:00,17:34:51,04-06-2020 09:00,31-03-2025 05:32,Expedited,Delivered,05:32:36,Books,North America,Thursday,6,2020,3,2,5,32,36
978,1979,C015,Laura Clark,31-05-2018 06:00,10:36:18,06-06-2018 06:00,31-03-2025 09:24,Standard,Pending,09:24:12,Clothing,Europe,Wednesday,6,2018,2,2,9,24,12
979,1980,C064,Sophia Scott,28-07-2024 20:00,20:23:55,03-08-2024 20:00,31-03-2025 21:22,Expedited,Delivered,21:22:35,Home & Kitchen,North America,Saturday,8,2024,5,3,21,22,35
980,1981,C089,Jane Smith,29-09-2021 20:00,01:21:03,02-10-2021 20:00,31-03-2025 00:20,Expedited,Pending,00:20:33,Electronics,Europe,Saturday,10,2021,5,4,0,20,33
981,1982,C028,Emma Davis,08-01-2021 17:00,09:01:07,11-01-2021 17:00,31-03-2025 23:35,Expedited,Delivered,23:35:16,Clothing,North America,Monday,1,2021,0,1,23,35,16
982,1983,C074,Sam Brown,23-08-2019 11:00,00:58:37,24-08-2019 11:00,31-03-2025 09:22,Expedited,Pending,09:22:43,Clothing,Europe,Saturday,8,2019,5,3,9,22,43
983,1984,C039,Mark Lee,04-12-2025 07:00,10:58:27,08-12-2025 07:00,31-03-2025 01:34,Standard,Pending,01:34:13,Clothing,Europe,Monday,12,2025,0,4,1,34,13
984,1985,C057,Daniel King,18-04-2018 23:00,09:44:00,20-04-2018 23:00,31-03-2025 14:44,Standard,Delivered,14:44:40,Groceries,Asia,Friday,4,2018,4,2,14,44,40
985,1986,C017,Sarah White,15-07-2023 12:00,01:02:08,18-07-2023 12:00,31-03-2025 01:18,Standard,Pending,01:18:15,Groceries,Asia,Tuesday,7,2023,1,3,1,18,15
986,1987,C086,Daniel King,29-01-2025 21:00,04:41:09,31-01-2025 21:00,31-03-2025 10:43,Standard,Pending,10:43:24,Home & Kitchen,Asia,Friday,1,2025,4,1,10,43,24
987,1988,C090,Lisa Green,12-08-2025 16:00,11:17:57,17-08-2025 16:00,31-03-2025 00:01,Expedited,Delivered,00:01:47,Groceries,Europe,Sunday,8,2025,6,3,0,1,47
988,1989,C044,Olivia White,17-01-2025 01:00,20:20:00,18-01-2025 01:00,31-03-2025 01:57,Expedited,Delivered,01:57:29,Groceries,North America,Saturday,1,2025,5,1,1,57,29
989,1990,C025,Mike Black,07-04-2019 23:00,02:04:24,11-04-2019 23:00,31-03-2025 18:09,Expedited,Pending,18:09:18,Groceries,Europe,Thursday,4,2019,3,2,18,9,18
990,1991,C017,Olivia White,08-07-2021 00:00,16:07:16,13-07-2021 00:00,31-03-2025 09:15,Standard,Delivered,09:15:12,Home & Kitchen,Asia,Tuesday,7,2021,1,3,9,15,12
991,1992,C013,Daniel King,02-09-2020 08:00,08:31:05,07-09-2020 08:00,31-03-2025 15:49,Expedited,Delivered,15:49:55,Home & Kitchen,Europe,Monday,9,2020,0,3,15,49,55
992,1993,C084,John Doe,06-01-2018 16:00,16:39:20,12-01-2018 16:00,31-03-2025 07:55,Standard,Delivered,07:55:49,Books,Asia,Friday,1,2018,4,1,7,55,49
993,1994,C025,Mark Lee,27-12-2019 13:00,06:06:46,01-01-2020 13:00,31-03-2025 12:24,Expedited,Pending,12:24:58,Books,Asia,Wednesday,1,2020,2,1,12,24,58
994,1995,C068,Laura Clark,15-10-2024 04:00,06:53:26,16-10-2024 04:00,31-03-2025 06:59,Expedited,Pending,06:59:20,Books,North America,Wednesday,10,2024,2,4,6,59,20
995,1996,C010,John Doe,06-06-2024 06:00,07:08:27,09-06-2024 06:00,31-03-2025 22:55,Expedited,Pending,22:55:56,Books,North America,Sunday,6,2024,6,2,22,55,56
996,1997,C067,Emma Davis,21-07-2025 05:00,14:01:06,22-07-2025 05:00,31-03-2025 17:37,Expedited,Pending,17:37:40,Clothing,Asia,Tuesday,7,2025,1,3,17,37,40
997,1998,C018,Mark Lee,30-09-2021 22:00,14:17:21,03-10-2021 22:00,31-03-2025 05:17,Expedited,Pending,05:17:48,Clothing,Asia,Sunday,10,2021,6,4,5,17,48
998,1999,C100,Mark Lee,12-11-2019 02:00,17:09:53,17-11-2019 02:00,31-03-2025 11:34,Standard,Pending,11:34:26,Books,Europe,Sunday,11,2019,6,4,11,34,26
999,2000,C086,John Doe,18-10-2018 08:00,17:32:06,23-10-2018 08:00,31-03-2025 04:06,Expedited,Pending,04:06:09,Books,Asia,Tuesday,10,2018,1,4,4,6,9
1000,2001,C034,Jane Smith,20-02-2021 14:00,02:13:43,24-02-2021 14:00,31-03-2025 09:50,Standard,Delivered,09:50:56,Electronics,Europe,Wednesday,2,2021,2,1,9,50,56
1001,2002,C008,Sophia Scott,04-12-2023 13:00,13:35:12,07-12-2023 13:00,31-03-2025 03:09,Standard,Pending,03:09:49,Clothing,Asia,Thursday,12,2023,3,4,3,9,49
1002,2003,C040,Laura Clark,29-10-2024 16:00,15:15:53,03-11-2024 16:00,31-03-2025 02:52,Standard,Pending,02:52:34,Electronics,North America,Sunday,11,2024,6,4,2,52,34
1003,2004,C083,Daniel King,12-03-2018 20:00,04:51:24,18-03-2018 20:00,31-03-2025 04:47,Standard,Delivered,04:47:19,Electronics,North America,Sunday,3,2018,6,1,4,47,19
1004,2005,C042,John Doe,24-08-2020 15:00,05:37:49,26-08-2020 15:00,31-03-2025 12:10,Standard,Delivered,12:10:57,Groceries,Asia,Wednesday,8,2020,2,3,12,10,57
1005,2006,C041,Olivia White,01-02-2023 21:00,05:38:55,05-02-2023 21:00,31-03-2025 12:18,Standard,Delivered,12:18:27,Home & Kitchen,Europe,Sunday,2,2023,6,1,12,18,27
1006,2007,C006,Jane Smith,31-08-2021 03:00,23:47:40,01-09-2021 03:00,31-03-2025 05:55,Standard,Pending,05:55:44,Clothing,Europe,Wednesday,9,2021,2,3,5,55,44
1007,2008,C052,Olivia White,24-01-2025 14:00,12:43:50,28-01-2025 14:00,31-03-2025 03:56,Standard,Delivered,03:56:53,Books,Europe,Tuesday,1,2025,1,1,3,56,53
1008,2009,C026,Laura Clark,13-03-2024 04:00,22:54:00,15-03-2024 04:00,31-03-2025 04:18,Expedited,Pending,04:18:36,Books,Asia,Friday,3,2024,4,1,4,18,36
1009,2010,C064,Sophia Scott,19-08-2018 00:00,07:03:20,22-08-2018 00:00,31-03-2025 20:13,Expedited,Pending,20:13:30,Home & Kitchen,Asia,Wednesday,8,2018,2,3,20,13,30
1010,2011,C098,Emma Davis,27-02-2022 23:00,21:50:52,28-02-2022 23:00,31-03-2025 03:43,Standard,Pending,03:43:37,Clothing,North America,Monday,2,2022,0,1,3,43,37
1011,2012,C059,Mike Black,30-09-2022 13:00,04:48:02,01-10-2022 13:00,31-03-2025 18:41,Standard,Delivered,18:41:00,Books,North America,Saturday,10,2022,5,4,18,41,0
1012,2013,C056,Sophia Scott,16-09-2019 03:00,18:00:28,19-09-2019 03:00,31-03-2025 22:54,Standard,Delivered,22:54:27,Books,Asia,Thursday,9,2019,3,3,22,54,27
1013,2014,C059,James Taylor,10-01-2023 09:00,22:32:54,14-01-2023 09:00,31-03-2025 15:03,Expedited,Pending,15:03:40,Groceries,North America,Saturday,1,2023,5,1,15,3,40
1014,2015,C070,Tom Harris,03-08-2019 21:00,19:40:22,08-08-2019 21:00,31-03-2025 17:48,Expedited,Pending,17:48:46,Electronics,Europe,Thursday,8,2019,3,3,17,48,46
1015,2016,C033,Jane Smith,29-05-2025 05:00,04:06:56,02-06-2025 05:00,31-03-2025 18:38,Standard,Pending,18:38:24,Books,Europe,Monday,6,2025,0,2,18,38,24
1016,2017,C053,Emma Davis,13-07-2021 18:00,05:48:21,15-07-2021 18:00,31-03-2025 17:05,Standard,Delivered,17:05:18,Clothing,Asia,Thursday,7,2021,3,3,17,5,18
1017,2018,C022,James Taylor,24-09-2022 10:00,16:12:11,30-09-2022 10:00,31-03-2025 20:11,Expedited,Pending,20:11:24,Home & Kitchen,Europe,Friday,9,2022,4,3,20,11,24
1018,2019,C021,Lisa Green,29-05-2020 17:00,03:07:36,03-06-2020 17:00,31-03-2025 02:00,Expedited,Delivered,02:00:04,Groceries,Asia,Wednesday,6,2020,2,2,2,0,4
1019,2020,C070,Emma Davis,05-01-2023 19:00,04:44:25,09-01-2023 19:00,31-03-2025 00:07,Standard,Pending,00:07:38,Clothing,Europe,Monday,1,2023,0,1,0,7,38
1020,2021,C070,John Doe,07-05-2021 17:00,10:07:39,13-05-2021 17:00,31-03-2025 14:42,Standard,Delivered,14:42:17,Groceries,Asia,Thursday,5,2021,3,2,14,42,17
1021,2022,C004,Andrew Moore,14-04-2023 17:00,00:44:28,20-04-2023 17:00,31-03-2025 13:58,Standard,Pending,13:58:08,Electronics,Europe,Thursday,4,2023,3,2,13,58,8
1022,2023,C094,John Doe,21-11-2025 22:00,04:27:52,24-11-2025 22:00,31-03-2025 04:54,Standard,Delivered,04:54:03,Books,Europe,Monday,11,2025,0,4,4,54,3
1023,2024,C075,Sophia Scott,18-06-2023 05:00,07:16:54,20-06-2023 05:00,31-03-2025 11:28,Expedited,Delivered,11:28:00,Clothing,North America,Tuesday,6,2023,1,2,11,28,0
1024,2025,C062,Tom Harris,17-08-2023 02:00,22:44:08,19-08-2023 02:00,31-03-2025 23:44,Expedited,Delivered,23:44:00,Home & Kitchen,North America,Saturday,8,2023,5,3,23,44,0
1025,2026,C062,Emma Davis,22-05-2023 13:00,01:31:50,24-05-2023 13:00,31-03-2025 02:21,Standard,Delivered,02:21:07,Electronics,North America,Wednesday,5,2023,2,2,2,21,7
1026,2027,C094,Daniel King,16-02-2023 14:00,19:48:30,21-02-2023 14:00,31-03-2025 23:17,Standard,Delivered,23:17:24,Electronics,North America,Tuesday,2,2023,1,1,23,17,24
1027,2028,C095,Sam Brown,24-05-2018 21:00,06:29:57,25-05-2018 21:00,31-03-2025 15:51,Standard,Delivered,15:51:19,Groceries,North America,Friday,5,2018,4,2,15,51,19
1028,2029,C024,Mike Black,07-04-2024 23:00,02:50:50,12-04-2024 23:00,31-03-2025 15:01,Expedited,Pending,15:01:16,Electronics,North America,Friday,4,2024,4,2,15,1,16
1029,2030,C055,Laura Clark,13-12-2022 02:00,23:08:09,17-12-2022 02:00,31-03-2025 09:06,Standard,Pending,09:06:58,Clothing,Asia,Saturday,12,2022,5,4,9,6,58
1030,2031,C009,Sophia Scott,14-12-2018 00:00,13:49:57,20-12-2018 00:00,31-03-2025 09:50,Standard,Pending,09:50:51,Groceries,Asia,Thursday,12,2018,3,4,9,50,51
1031,2032,C003,John Doe,10-10-2019 06:00,14:25:00,16-10-2019 06:00,31-03-2025 08:53,Standard,Pending,08:53:16,Electronics,North America,Wednesday,10,2019,2,4,8,53,16
1032,2033,C031,Tom Harris,22-02-2022 08:00,05:14:24,23-02-2022 08:00,31-03-2025 08:08,Expedited,Delivered,08:08:36,Home & Kitchen,Asia,Wednesday,2,2022,2,1,8,8,36
1033,2034,C040,Mike Black,11-08-2023 18:00,05:17:00,15-08-2023 18:00,31-03-2025 23:38,Standard,Pending,23:38:10,Clothing,North America,Tuesday,8,2023,1,3,23,38,10
1034,2035,C036,Emma Davis,27-12-2018 00:00,23:02:16,28-12-2018 00:00,31-03-2025 07:24,Expedited,Delivered,07:24:45,Home & Kitchen,Asia,Friday,12,2018,4,4,7,24,45
1035,2036,C024,Daniel King,06-06-2021 01:00,15:07:59,12-06-2021 01:00,31-03-2025 01:09,Standard,Delivered,01:09:52,Home & Kitchen,Europe,Saturday,6,2021,5,2,1,9,52
1036,2037,C095,Emma Davis,23-08-2018 02:00,16:39:16,28-08-2018 02:00,31-03-2025 23:47,Standard,Delivered,23:47:15,Groceries,Asia,Tuesday,8,2018,1,3,23,47,15
